id	position	name	GSM2522670
B08R05C21	8-21-5	Hs~Ref:NM_012395.1~N/A	-67
B08R05C22	8-22-5	Hs~Ref:NM_012395.1~N/A	191
B08R06C01	8-1-6	Hs~Ref:NM_005307.1~N/A	646
B08R06C02	8-2-6	Hs~Ref:NM_005307.1~N/A	679
B08R06C03	8-3-6	Hs~Ref:NM_002053.1~uORF:IOH5246	580
B08R06C04	8-4-6	Hs~Ref:NM_002053.1~uORF:IOH5246	702
B08R06C05	8-5-6	Hs~MGC:BC033689.1~uORF:IOH21871	1627
B08R06C06	8-6-6	Hs~MGC:BC033689.1~uORF:IOH21871	1504
B08R06C07	8-7-6	Hs~MGC:BC036910.1~uORF:IOH25910	1369
B08R06C08	8-8-6	Hs~MGC:BC036910.1~uORF:IOH25910	1338
B08R06C09	8-9-6	Hs~Ref:NM_031452.1~uORF:IOH3904	440
B08R06C10	8-10-6	Hs~Ref:NM_031452.1~uORF:IOH3904	-2
B08R06C11	8-11-6	Hs~MGC:BC010458.1~uORF:IOH9663	1016
B08R06C12	8-12-6	Hs~MGC:BC010458.1~uORF:IOH9663	1040
B08R06C13	8-13-6	Hs~MGC:BC025407.1~uORF:IOH11128	6
B08R06C14	8-14-6	Hs~MGC:BC025407.1~uORF:IOH11128	1065
B08R06C15	8-15-6	Hs~MGC:BC029652.1~uORF:IOH22862	1126
B08R06C16	8-16-6	Hs~MGC:BC029652.1~uORF:IOH22862	1334
B08R06C17	8-17-6	Hs~MGC:BC029566.1~uORF:IOH21579	1094
B08R06C18	8-18-6	Hs~MGC:BC029566.1~uORF:IOH21579	1017
B08R06C19	8-19-6	Hs~MGC:BC040020.2~uORF:IOH26263	5271
B08R06C20	8-20-6	Hs~MGC:BC040020.2~uORF:IOH26263	4768
B08R06C21	8-21-6	Hs~MGC:BC014924.1~uORF:IOH25747	1850
B08R06C22	8-22-6	Hs~MGC:BC014924.1~uORF:IOH25747	2051
B08R07C01	8-1-7	Hs~MGC:BC038113.1~uORF:IOH26873	212
B08R07C02	8-2-7	Hs~MGC:BC038113.1~uORF:IOH26873	176
B08R07C03	8-3-7	Hs~MGC:BC006354.1~uORF:IOH6429	460
B08R07C04	8-4-7	Hs~MGC:BC006354.1~uORF:IOH6429	500
B08R07C05	8-5-7	Hs~Ref:NM_052820.1~uORF:IOH4591	2238
B08R07C06	8-6-7	Hs~Ref:NM_052820.1~uORF:IOH4591	2036
B08R07C07	8-7-7	Hs~Ref:NM_145914.2~uORF:IOH26562	1087
B08R07C08	8-8-7	Hs~Ref:NM_145914.2~uORF:IOH26562	1108
B08R07C09	8-9-7	Hs~MGC:BC020616.1~uORF:IOH27932	157
B08R07C10	8-10-7	Hs~MGC:BC020616.1~uORF:IOH27932	100
B08R07C11	8-11-7	Hs~MGC:BC005008.1~uORF:IOH5603	-27
B08R07C12	8-12-7	Hs~MGC:BC005008.1~uORF:IOH5603	-22
B08R07C13	8-13-7	Hs~Ref:NM_003897.2~uORF:IOH6603	37
B08R07C14	8-14-7	Hs~Ref:NM_003897.2~uORF:IOH6603	177
B08R07C15	8-15-7	Hs~Ref:NM_000199.2~uORF:IOH26596	4
B08R07C16	8-16-7	Hs~Ref:NM_000199.2~uORF:IOH26596	-8
B08R07C17	8-17-7	Hs~Ref:NM_033307.1~uORF:IOH45758	108
B08R07C18	8-18-7	Hs~Ref:NM_033307.1~uORF:IOH45758	62
B08R07C19	8-19-7	Hs~MGC:BC035970.1~uORF:IOH27975	8
B08R07C20	8-20-7	Hs~MGC:BC035970.1~uORF:IOH27975	30
B08R07C21	8-21-7	Hs~Ref:NM_004850.2~N/A	133
B08R07C22	8-22-7	Hs~Ref:NM_004850.2~N/A	131
B08R08C01	8-1-8	Hs~Ref:NM_000208.1~N/A	396
B08R08C02	8-2-8	Hs~Ref:NM_000208.1~N/A	377
B08R08C03	8-3-8	Hs~Ref:NM_004445.1~N/A	713
B08R08C04	8-4-8	Hs~Ref:NM_004445.1~N/A	716
B08R08C05	8-5-8	Hs~Ref:NM_001896.1~N/A	2708
B08R08C06	8-6-8	Hs~Ref:NM_001896.1~N/A	2783
B08R08C07	8-7-8	Hs~Ref:NM_003146.2~uORF:IOH4845	455
B08R08C08	8-8-8	Hs~Ref:NM_003146.2~uORF:IOH4845	518
B08R08C09	8-9-8	Hs~MGC:BC034937.1~uORF:IOH23263	17
B08R08C10	8-10-8	Hs~MGC:BC034937.1~uORF:IOH23263	-15
B08R08C11	8-11-8	Hs~MGC:BC003666.2~uORF:IOH6106	367
B08R08C12	8-12-8	Hs~MGC:BC003666.2~uORF:IOH6106	341
B08R08C13	8-13-8	Hs~MGC:BC033195.1~uORF:IOH23247	141
B08R08C14	8-14-8	Hs~MGC:BC033195.1~uORF:IOH23247	143
B08R08C15	8-15-8	Hs~Ref:NM_003808.2~uORF:IOH43552	30
B08R08C16	8-16-8	Hs~Ref:NM_003808.2~uORF:IOH43552	532
B08R08C17	8-17-8	Hs~MGC:BC033677.1~uORF:IOH40219	988
B08R08C18	8-18-8	Hs~MGC:BC033677.1~uORF:IOH40219	811
B08R08C19	8-19-8	Hs~Ref:NM_058238.1~uORF:IOH23284	232
B08R08C20	8-20-8	Hs~Ref:NM_058238.1~uORF:IOH23284	210
B08R08C21	8-21-8	Hs~Ref:NM_006047.4~uORF:IOH13731	3130
B08R08C22	8-22-8	Hs~Ref:NM_006047.4~uORF:IOH13731	2924
B08R09C01	8-1-9	Hs~Ref:NM_001007072.1~uORF:IOH59911	297
B08R09C02	8-2-9	Hs~Ref:NM_001007072.1~uORF:IOH59911	352
B08R09C03	8-3-9	Hs~Ref:NM_033377.1~uORF:IOH58752	15653
B08R09C04	8-4-9	Hs~Ref:NM_033377.1~uORF:IOH58752	16281
B08R09C05	8-5-9	Hs~Ref:NM_181838.1~uORF:IOH58950	254
B08R09C06	8-6-9	Hs~Ref:NM_181838.1~uORF:IOH58950	254
B08R09C07	8-7-9	Hs~Ref:NM_139274.1~uORF:IOH52437	273
B08R09C08	8-8-9	Hs~Ref:NM_139274.1~uORF:IOH52437	220
B08R09C09	8-9-9	Hs~Ref:NM_022445.2~uORF:IOH53866	242
B08R09C10	8-10-9	Hs~Ref:NM_022445.2~uORF:IOH53866	-72
B08R09C11	8-11-9	Hs~Ref:NM_014972.1~uORF:IOH55892	515
B08R09C12	8-12-9	Hs~Ref:NM_014972.1~uORF:IOH55892	578
B08R09C13	8-13-9	Hs~Ref:NM_005335.3~uORF:IOH57089	869
B08R09C14	8-14-9	Hs~Ref:NM_005335.3~uORF:IOH57089	884
B08R09C15	8-15-9	Hs~Ref:NM_001011700.1~uORF:IOH54583	377
B08R09C16	8-16-9	Hs~Ref:NM_001011700.1~uORF:IOH54583	427
B08R09C17	8-17-9	Hs~MGC:BC028424.1~uORF:IOH11463	-19
B08R09C18	8-18-9	Hs~MGC:BC028424.1~uORF:IOH11463	-15
B08R09C19	8-19-9	Hs~Ref:NM_032693.1~uORF:IOH6370	144
B08R09C20	8-20-9	Hs~Ref:NM_032693.1~uORF:IOH6370	142
B08R09C21	8-21-9	Hs~Ref:NM_004596.1~uORF:IOH6628	2839
B08R09C22	8-22-9	Hs~Ref:NM_004596.1~uORF:IOH6628	2214
B08R10C01	8-1-10	Hs~MGC:BC007242.1~uORF:IOH6808	457
B08R10C02	8-2-10	Hs~MGC:BC007242.1~uORF:IOH6808	482
B08R10C03	8-3-10	Hs~Ref:NM_024316.1~uORF:IOH12150	44468
B08R10C04	8-4-10	Hs~Ref:NM_024316.1~uORF:IOH12150	45725
B08R10C05	8-5-10	Hs~MGC:BC007862.2~uORF:IOH6770	436
B08R10C06	8-6-10	Hs~MGC:BC007862.2~uORF:IOH6770	563
B08R10C07	8-7-10	Hs~Ref:NM_016485.3~uORF:IOH7511	489
B08R10C08	8-8-10	Hs~Ref:NM_016485.3~uORF:IOH7511	460
B08R10C09	8-9-10	Hs~Ref:NM_006406.1~uORF:IOH7551	465
B08R10C10	8-10-10	Hs~Ref:NM_006406.1~uORF:IOH7551	21
B08R10C11	8-11-10	GST1	2
B08R10C12	8-12-10	GST1	1
B08R10C13	8-13-10	GST2	5
B08R10C14	8-14-10	GST2	6
B08R10C15	8-15-10	GST3	0
B08R10C16	8-16-10	GST3	10
B08R10C17	8-17-10	GST4	113
B08R10C18	8-18-10	GST4	-3
B08R10C19	8-19-10	Anti-HumanIgA1~N/A	6767
B08R10C20	8-20-10	Anti-HumanIgA1~N/A	6682
B08R10C21	8-21-10	Anti-HumanIgA2~N/A	12349
B08R10C22	8-22-10	Anti-HumanIgA2~N/A	12395
B08R11C01	8-1-11	AlexaAntiMouseAb~N/A	27353
B08R11C02	8-2-11	AlexaAntiMouseAb~N/A	25257
B08R11C03	8-3-11	MAPKAP~N/A	54
B08R11C04	8-4-11	MAPKAP~N/A	50
B08R11C05	8-5-11	Buffer	61
B08R11C06	8-6-11	Buffer	82
B08R11C07	8-7-11	BSA~N/A	7785
B08R11C08	8-8-11	BSA~N/A	7591
B08R11C09	8-9-11	Anti-HumanIgG1~N/A	1372
B08R11C10	8-10-11	Anti-HumanIgG1~N/A	1254
B08R11C11	8-11-11	Anti-HumanIgG2~N/A	2613
B08R11C12	8-12-11	Anti-HumanIgG2~N/A	2541
B08R11C13	8-13-11	Anti-HumanIgG3~N/A	4814
B08R11C14	8-14-11	Anti-HumanIgG3~N/A	4720
B08R11C15	8-15-11	Anti-HumanIgG4~N/A	8070
B08R11C16	8-16-11	Anti-HumanIgG4~N/A	9198
B08R11C17	8-17-11	AntiBiotinAb~N/A	9825
B08R11C18	8-18-11	AntiBiotinAb~N/A	9617
B08R11C19	8-19-11	Buffer	10
B08R11C20	8-20-11	Buffer	94
B08R11C21	8-21-11	Hs~Ref:NM_017444.2~uORF:IOH10035	209
B08R11C22	8-22-11	Hs~Ref:NM_017444.2~uORF:IOH10035	57
B08R12C01	8-1-12	Hs~Ref:NM_003420.2~uORF:IOH9658	524
B08R12C02	8-2-12	Hs~Ref:NM_003420.2~uORF:IOH9658	559
B08R12C03	8-3-12	Hs~MGC:BC016148.1~uORF:IOH10092	426
B08R12C04	8-4-12	Hs~MGC:BC016148.1~uORF:IOH10092	432
B08R12C05	8-5-12	Hs~Ref:NM_006653.1~uORF:IOH9654	718
B08R12C06	8-6-12	Hs~Ref:NM_006653.1~uORF:IOH9654	718
B08R12C07	8-7-12	Hs~Ref:NM_003338.2~uORF:IOH7482	485
B08R12C08	8-8-12	Hs~Ref:NM_003338.2~uORF:IOH7482	534
B08R12C09	8-9-12	Hs~Ref:NM_002966.1~uORF:IOH14651	538
B08R12C10	8-10-12	Hs~Ref:NM_002966.1~uORF:IOH14651	585
B08R12C11	8-11-12	Hs~MGC:BC005339.1~uORF:IOH7206	938
B08R12C12	8-12-12	Hs~MGC:BC005339.1~uORF:IOH7206	825
B08R12C13	8-13-12	Hs~MGC:BC007102.1~uORF:IOH7474	1139
B08R12C14	8-14-12	Hs~MGC:BC007102.1~uORF:IOH7474	911
B08R12C15	8-15-12	Hs~MGC:BC065522.1~uORF:IOH39948	-12
B08R12C16	8-16-12	Hs~MGC:BC065522.1~uORF:IOH39948	-26
B08R12C17	8-17-12	Hs~Ref:NM_002427.2~uORF:IOH40173	-6
B08R12C18	8-18-12	Hs~Ref:NM_002427.2~uORF:IOH40173	8
B08R12C19	8-19-12	Hs~MGC:BC067822.1~uORF:IOH40096	781
B08R12C20	8-20-12	Hs~MGC:BC067822.1~uORF:IOH40096	863
B08R12C21	8-21-12	Hs~Ref:NM_013347.1~uORF:IOH40374	342
B08R12C22	8-22-12	Hs~Ref:NM_013347.1~uORF:IOH40374	297
B08R13C01	8-1-13	Hs~MGC:BC031469.1~uORF:IOH21458	358
B08R13C02	8-2-13	Hs~MGC:BC031469.1~uORF:IOH21458	390
B08R13C03	8-3-13	Hs~MGC:BC020985.1~uORF:IOH21447	383
B08R13C04	8-4-13	Hs~MGC:BC020985.1~uORF:IOH21447	375
B08R13C05	8-5-13	Hs~Ref:NM_021709.1~uORF:IOH21450	333
B08R13C06	8-6-13	Hs~Ref:NM_021709.1~uORF:IOH21450	361
B08R13C07	8-7-13	Hs~MGC:BC013112.2~uORF:IOH21474	452
B08R13C08	8-8-13	Hs~MGC:BC013112.2~uORF:IOH21474	451
B08R13C09	8-9-13	Hs~MGC:BC019045.1~uORF:IOH14378	2001
B08R13C10	8-10-13	Hs~MGC:BC019045.1~uORF:IOH14378	1859
B08R13C11	8-11-13	Hs~MGC:BC017888.1~uORF:IOH13193	54
B08R13C12	8-12-13	Hs~MGC:BC017888.1~uORF:IOH13193	13
B08R13C13	8-13-13	Hs~MGC:BC013161.1~uORF:IOH10686	4
B08R13C14	8-14-13	Hs~MGC:BC013161.1~uORF:IOH10686	159
B08R13C15	8-15-13	Hs~Ref:NM_144586.1~uORF:IOH13321	908
B08R13C16	8-16-13	Hs~Ref:NM_144586.1~uORF:IOH13321	1034
B08R13C17	8-17-13	Hs~MGC:BC005033.1~uORF:IOH6631	24
B08R13C18	8-18-13	Hs~MGC:BC005033.1~uORF:IOH6631	227
B08R13C19	8-19-13	Hs~MGC:BC017305.1~uORF:IOH12450	250
B08R13C20	8-20-13	Hs~MGC:BC017305.1~uORF:IOH12450	241
B08R13C21	8-21-13	Hs~MGC:BC013955.2~uORF:IOH29308	1008
B08R13C22	8-22-13	Hs~MGC:BC013955.2~uORF:IOH29308	427
B08R14C01	8-1-14	Hs~MGC:BC003400.1~uORF:IOH3003	258
B08R14C02	8-2-14	Hs~MGC:BC003400.1~uORF:IOH3003	314
B08R14C03	8-3-14	Hs~Ref:NM_014188.2~uORF:IOH5813	417
B08R14C04	8-4-14	Hs~Ref:NM_014188.2~uORF:IOH5813	407
B08R14C05	8-5-14	Hs~Ref:NM_020804.2~uORF:IOH27387	530
B08R14C06	8-6-14	Hs~Ref:NM_020804.2~uORF:IOH27387	588
B08R14C07	8-7-14	Hs~MGC:BC002448.2~uORF:IOH4300	23243
B08R14C08	8-8-14	Hs~MGC:BC002448.2~uORF:IOH4300	22835
B08R14C09	8-9-14	Hs~Ref:NM_003953.4~uORF:IOH6689	637
B08R14C10	8-10-14	Hs~Ref:NM_003953.4~uORF:IOH6689	738
B08R14C11	8-11-14	Hs~MGC:BC012746.1~uORF:IOH14565	174
B08R14C12	8-12-14	Hs~MGC:BC012746.1~uORF:IOH14565	166
B08R14C13	8-13-14	Hs~Ref:NM_005205.2~uORF:IOH27397	480
B08R14C14	8-14-14	Hs~Ref:NM_005205.2~uORF:IOH27397	354
B08R14C15	8-15-14	Hs~MGC:BC045167.2~uORF:IOH25851	496
B08R14C16	8-16-14	Hs~MGC:BC045167.2~uORF:IOH25851	12
B08R14C17	8-17-14	Hs~MGC:NM_198395.1~uORF:IOH7337	9962
B08R14C18	8-18-14	Hs~MGC:NM_198395.1~uORF:IOH7337	9991
B08R14C19	8-19-14	Hs~MGC:BC051874.1~uORF:IOH27064	1333
B08R14C20	8-20-14	Hs~MGC:BC051874.1~uORF:IOH27064	1240
B08R14C21	8-21-14	Hs~Ref:NM_001008710.1~uORF:IOH59674	78
B08R14C22	8-22-14	Hs~Ref:NM_001008710.1~uORF:IOH59674	-47
B08R15C01	8-1-15	Hs~Ref:NM_024506.3~uORF:IOH41839	273
B08R15C02	8-2-15	Hs~Ref:NM_024506.3~uORF:IOH41839	262
B08R15C03	8-3-15	Hs~MGC:BC053876.1~uORF:IOH28964	265
B08R15C04	8-4-15	Hs~MGC:BC053876.1~uORF:IOH28964	189
B08R15C05	8-5-15	Hs~Ref:NM_000998.3~uORF:IOH1576	593
B08R15C06	8-6-15	Hs~Ref:NM_000998.3~uORF:IOH1576	598
B08R15C07	8-7-15	Hs~Ref:NM_015364.2~uORF:IOH12176	480
B08R15C08	8-8-15	Hs~Ref:NM_015364.2~uORF:IOH12176	400
B08R15C09	8-9-15	Hs~Ref:NM_152677.1~uORF:IOH34851	2589
B08R15C10	8-10-15	Hs~Ref:NM_152677.1~uORF:IOH34851	2766
B08R15C11	8-11-15	Hs~Ref:NM_001005339.1~uORF:IOH13018	508
B08R15C12	8-12-15	Hs~Ref:NM_001005339.1~uORF:IOH13018	495
B08R15C13	8-13-15	Hs~Ref:NM_000061.1~CAT:PV3363	1108
B08R15C14	8-14-15	Hs~Ref:NM_000061.1~CAT:PV3363	1102
B08R15C15	8-15-15	Hs~N/A:NM_004972.2~CAT:PV4210	-4
B08R15C16	8-16-15	Hs~N/A:NM_004972.2~CAT:PV4210	-1
B08R15C17	8-17-15	Hs~IVGN:NM_004465~CAT_PHG0204~N/A	6
B08R15C18	8-18-15	Hs~IVGN:NM_004465~CAT_PHG0204~N/A	669
B08R15C19	8-19-15	Hs~Ref:NM_004972.2~CAT:PV4393	-6
B08R15C20	8-20-15	Hs~Ref:NM_004972.2~CAT:PV4393	-6
B08R15C21	8-21-15	Hs~MGC:NM_002746.1~CAT:PV3311	-11
B08R15C22	8-22-15	Hs~MGC:NM_002746.1~CAT:PV3311	-23
B08R16C01	8-1-16	Hs~N/A:NM_000594.2~CAT_PHC3016	20
B08R16C02	8-2-16	Hs~N/A:NM_000594.2~CAT_PHC3016	17
B08R16C03	8-3-16	Hs~Ref:NM_002314.2~CAT:PV4337	1677
B08R16C04	8-4-16	Hs~Ref:NM_002314.2~CAT:PV4337	841
B08R16C05	8-5-16	Hs~Ref:NM_003656.3~CAT:PV4391	-4
B08R16C06	8-6-16	Hs~Ref:NM_003656.3~CAT:PV4391	1
B08R16C07	8-7-16	Hs~Ref:NM_001011554.1~uORF:IOH55456	2
B08R16C08	8-8-16	Hs~Ref:NM_001011554.1~uORF:IOH55456	56
B08R16C09	8-9-16	Hs~MGC:BC101303.1~uORF:IOH63567	118
B08R16C10	8-10-16	Hs~MGC:BC101303.1~uORF:IOH63567	47
B08R16C11	8-11-16	Hs~MGC:BC100863.2~uORF:IOH63510	1
B08R16C12	8-12-16	Hs~MGC:BC100863.2~uORF:IOH63510	-33
B08R16C13	8-13-16	Hs~MGC:BC101304.1~uORF:IOH63568	26
B08R16C14	8-14-16	Hs~MGC:BC101304.1~uORF:IOH63568	24
B08R16C15	8-15-16	Hs~Ref:NM_001006666.1~uORF:IOH58588	465
B08R16C16	8-16-16	Hs~Ref:NM_001006666.1~uORF:IOH58588	243
B08R16C17	8-17-16	Hs~Ref:NM_130463.2~uORF:IOH58658	1067
B08R16C18	8-18-16	Hs~Ref:NM_130463.2~uORF:IOH58658	1174
B08R16C19	8-19-16	Hs~Ref:NM_031457.1~uORF:IOH53868	26
B08R16C20	8-20-16	Hs~Ref:NM_031457.1~uORF:IOH53868	-15
B08R16C21	8-21-16	Hs~Ref:NM_182723.1~uORF:IOH58590	349
B08R16C22	8-22-16	Hs~Ref:NM_182723.1~uORF:IOH58590	272
B08R17C01	8-1-17	Hs~MGC:BC038381.1~uORF:IOH62022	124
B08R17C02	8-2-17	Hs~MGC:BC038381.1~uORF:IOH62022	85
B08R17C03	8-3-17	Hs~MGC:BC034963.1~uORF:IOH62055	57
B08R17C04	8-4-17	Hs~MGC:BC034963.1~uORF:IOH62055	122
B08R17C05	8-5-17	Hs~Ref:NM_182894.1~uORF:IOH34885	37
B08R17C06	8-6-17	Hs~Ref:NM_182894.1~uORF:IOH34885	147
B08R17C07	8-7-17	Hs~MGC:BC026069.1~uORF:IOH62080	-3
B08R17C08	8-8-17	Hs~MGC:BC026069.1~uORF:IOH62080	3
B08R17C09	8-9-17	Hs~MGC:BC002650.1~uORF:IOH5270	793
B08R17C10	8-10-17	Hs~MGC:BC002650.1~uORF:IOH5270	10
B08R17C11	8-11-17	Hs~Ref:NM_001032293.1~uORF:IOH3584	4916
B08R17C12	8-12-17	Hs~Ref:NM_001032293.1~uORF:IOH3584	5089
B08R17C13	8-13-17	Hs~Ref:NM_005735.2~uORF:IOH5572	453
B08R17C14	8-14-17	Hs~Ref:NM_005735.2~uORF:IOH5572	605
B08R17C15	8-15-17	Hs~Ref:NM_002631.2~uORF:IOH3407	714
B08R17C16	8-16-17	Hs~Ref:NM_002631.2~uORF:IOH3407	703
B08R17C17	8-17-17	Hs~Ref:NM_003211.1~uORF:IOH27535	341
B08R17C18	8-18-17	Hs~Ref:NM_003211.1~uORF:IOH27535	313
B08R17C19	8-19-17	Hs~Ref:NM_004196.2~N/A	1047
B08R17C20	8-20-17	Hs~Ref:NM_004196.2~N/A	1192
B08R17C21	8-21-17	Hs~Ref:NM_018413.2~uORF:IOH12727	4
B08R17C22	8-22-17	Hs~Ref:NM_018413.2~uORF:IOH12727	13
B08R18C01	8-1-18	Hs~Ref:NM_145169.1~uORF:IOH14571	167
B08R18C02	8-2-18	Hs~Ref:NM_145169.1~uORF:IOH14571	287
B08R18C03	8-3-18	Hs~MGC:BC028917.1~uORF:IOH22195	507
B08R18C04	8-4-18	Hs~MGC:BC028917.1~uORF:IOH22195	507
B08R18C05	8-5-18	Hs~Ref:NM_006687.2~uORF:IOH10967	386
B08R18C06	8-6-18	Hs~Ref:NM_006687.2~uORF:IOH10967	346
B08R18C07	8-7-18	Hs~Ref:NM_014399.2~uORF:IOH21837	-2
B08R18C08	8-8-18	Hs~Ref:NM_014399.2~uORF:IOH21837	-7
B08R18C09	8-9-18	Hs~Ref:NM_032037.2~uORF:IOH10991	-1
B08R18C10	8-10-18	Hs~Ref:NM_032037.2~uORF:IOH10991	98
B08R18C11	8-11-18	Hs~MGC:BC032715.1~uORF:IOH21958	182
B08R18C12	8-12-18	Hs~MGC:BC032715.1~uORF:IOH21958	141
B08R18C13	8-13-18	Hs~Ref:NM_175923.2~uORF:IOH22051	601
B08R18C14	8-14-18	Hs~Ref:NM_175923.2~uORF:IOH22051	542
B08R18C15	8-15-18	Hs~Ref:NM_133496.3~uORF:IOH39796	10
B08R18C16	8-16-18	Hs~Ref:NM_133496.3~uORF:IOH39796	-7
B08R18C17	8-17-18	Hs~MGC:NM_181533.3~uORF:IOH22363	8
B08R18C18	8-18-18	Hs~MGC:NM_181533.3~uORF:IOH22363	189
B08R18C19	8-19-18	Hs~MGC:BC001321.1~uORF:IOH3117	763
B08R18C20	8-20-18	Hs~MGC:BC001321.1~uORF:IOH3117	111
B08R18C21	8-21-18	Hs~MGC:BC022379.1~uORF:IOH12058	269
B08R18C22	8-22-18	Hs~MGC:BC022379.1~uORF:IOH12058	262
B08R19C01	8-1-19	Hs~MGC:BC008919.1~uORF:IOH7021	475
B08R19C02	8-2-19	Hs~MGC:BC008919.1~uORF:IOH7021	464
B08R19C03	8-3-19	Hs~MGC:BC042193.1~uORF:IOH26104	834
B08R19C04	8-4-19	Hs~MGC:BC042193.1~uORF:IOH26104	736
B08R19C05	8-5-19	Hs~MGC:BC000479.1~uORF:IOH3692	146
B08R19C06	8-6-19	Hs~MGC:BC000479.1~uORF:IOH3692	64
B08R19C07	8-7-19	Hs~Ref:NM_018064.1~uORF:IOH6070	14
B08R19C08	8-8-19	Hs~Ref:NM_018064.1~uORF:IOH6070	-18
B08R19C09	8-9-19	Hs~MGC:BC022363.1~uORF:IOH23061	-16
B08R19C10	8-10-19	Hs~MGC:BC022363.1~uORF:IOH23061	32
B08R19C11	8-11-19	Hs~Ref:NM_004215.2~uORF:IOH10322	70
B08R19C12	8-12-19	Hs~Ref:NM_004215.2~uORF:IOH10322	125
B08R19C13	8-13-19	Hs~Ref:NM_178539.3~uORF:IOH42328	176
B08R19C14	8-14-19	Hs~Ref:NM_178539.3~uORF:IOH42328	171
B08R19C15	8-15-19	Hs~Ref:NM_020168.3~uORF:IOH20961	760
B08R19C16	8-16-19	Hs~Ref:NM_020168.3~uORF:IOH20961	905
B08R19C17	8-17-19	Hs~Ref:NM_145810.1~uORF:IOH11712	585
B08R19C18	8-18-19	Hs~Ref:NM_145810.1~uORF:IOH11712	-5
B08R19C19	8-19-19	Hs~Ref:NM_139355.1~uORF:IOH4506	4083
B08R19C20	8-20-19	Hs~Ref:NM_139355.1~uORF:IOH4506	4172
B08R19C21	8-21-19	Hs~Ref:NM_019613.2~uORF:IOH6706	22
B08R19C22	8-22-19	Hs~Ref:NM_019613.2~uORF:IOH6706	-6
B08R20C01	8-1-20	Hs~MGC:BC009674.1~uORF:IOH9894	169
B08R20C02	8-2-20	Hs~MGC:BC009674.1~uORF:IOH9894	316
B08R20C03	8-3-20	Empty	1
B08R20C04	8-4-20	Empty	1
B08R20C05	8-5-20	Empty	1
B08R20C06	8-6-20	Empty	1
B08R20C07	8-7-20	Hs~Ref:NM_030579.1~uORF:IOH5585	850
B08R20C08	8-8-20	Hs~Ref:NM_030579.1~uORF:IOH5585	57
B08R20C09	8-9-20	Hs~MGC:BC014020.1~uORF:IOH13375	2016
B08R20C10	8-10-20	Hs~MGC:BC014020.1~uORF:IOH13375	2694
B08R20C11	8-11-20	Hs~Ref:NM_001039724.1~uORF:IOH63165	1626
B08R20C12	8-12-20	Hs~Ref:NM_001039724.1~uORF:IOH63165	1582
B08R20C13	8-13-20	Hs~MGC:BC073791.1~uORF:IOH63073	10553
B08R20C14	8-14-20	Hs~MGC:BC073791.1~uORF:IOH63073	10519
B08R20C15	8-15-20	Hs~Ref:NM_178812.2~uORF:IOH25883	575
B08R20C16	8-16-20	Hs~Ref:NM_178812.2~uORF:IOH25883	492
B08R20C17	8-17-20	Hs~Ref:NM_001009938.1~uORF:IOH57338	45
B08R20C18	8-18-20	Hs~Ref:NM_001009938.1~uORF:IOH57338	8
B08R20C19	8-19-20	Hs~Ref:NM_001017370.1~uORF:IOH41134	-2
B08R20C20	8-20-20	Hs~Ref:NM_001017370.1~uORF:IOH41134	8
B08R20C21	8-21-20	Hs~Ref:NM_207332.1~uORF:IOH25915	68
B08R20C22	8-22-20	Hs~Ref:NM_207332.1~uORF:IOH25915	64
B08R21C01	8-1-21	Hs~Ref:ENST00000338534~uORF:IOH41020	101
B08R21C02	8-2-21	Hs~Ref:ENST00000338534~uORF:IOH41020	47
B08R21C03	8-3-21	Hs~MGC:BC025340.1~uORF:IOH12714	228
B08R21C04	8-4-21	Hs~MGC:BC025340.1~uORF:IOH12714	227
B08R21C05	8-5-21	Hs~MGC:BC033219.1~uORF:IOH23261	950
B08R21C06	8-6-21	Hs~MGC:BC033219.1~uORF:IOH23261	956
B08R21C07	8-7-21	Hs~Ref:NM_033012.2~uORF:IOH41061	386
B08R21C08	8-8-21	Hs~Ref:NM_033012.2~uORF:IOH41061	382
B08R21C09	8-9-21	Hs~Ref:P14151-1~CAT_11838-H08H-25	390
B08R21C10	8-10-21	Hs~Ref:P14151-1~CAT_11838-H08H-25	752
B08R21C11	8-11-21	Internal_1007209	37
B08R21C12	8-12-21	Internal_1007209	6
B08R21C13	8-13-21	Hs~Ref:Q02297-1~CAT_13499-H08H-25	-1
B08R21C14	8-14-21	Hs~Ref:Q02297-1~CAT_13499-H08H-25	-1
B08R21C15	8-15-21	Internal_1007209	6
B08R21C16	8-16-21	Internal_1007209	-2
B08R21C17	8-17-21	Hs~Ref:NP_001822.2~CAT_11297-H08H-25	-1
B08R21C18	8-18-21	Hs~Ref:NP_001822.2~CAT_11297-H08H-25	0
B08R21C19	8-19-21	Internal_1007209	-5
B08R21C20	8-20-21	Internal_1007209	0
B08R21C21	8-21-21	Internal_1007209	4
B08R21C22	8-22-21	Internal_1007209	1
B08R22C01	8-1-22	ERa~N/A	1920
B08R22C02	8-2-22	ERa~N/A	2200
B08R22C03	8-3-22	PKCeta~N/A	73
B08R22C04	8-4-22	PKCeta~N/A	6
B08R22C05	8-5-22	Calmodulin~N/A	8
B08R22C06	8-6-22	Calmodulin~N/A	33
B08R22C07	8-7-22	V5control5~N/A	-2
B08R22C08	8-8-22	V5control5~N/A	31
B08R22C09	8-9-22	V5control4~N/A	1
B08R22C10	8-10-22	V5control4~N/A	-1
